id,order_id,space_id,score,can,comment,created_at,updated_at,activity,is_pay,people
1109,36364,75,7,1,收費有點太高了..環境很美 很喜歡..隔音不太好..關於時間 比方說借到八點 那必須準時離開 等於要提早結束活動 希望能給10分鐘的緩衝時間會比較人性化,20MAY18:18:36:24,20MAY18:18:36:24,19,0,4
1110,32056,15,8,0,沙發區上方的吊燈，建議往上方拉，太容易撞到頭了；另冷氣可能要更換或檢查一下，感覺效率沒有很好，開到 20 度都沒有感到很涼快,20MAY18:18:40:38,20MAY18:18:40:38,14,0,15
1111,36460,70,9,1,環境舒適，空間舒服，唯獨桌子下面留有餅乾碎屑未清掃乾淨，比較可惜。,20MAY18:19:12:33,20MAY18:19:12:33,11,0,2
1112,33889,41,10,1,隔音不是太好，好在當天隔壁也是考生都是來休息的，所以非常滿意，冷氣涼，有警衛很安全，地點超棒，桌椅窗簾沙發都派上用場。如果可以裝日光或LED燈管，會比魯素等涼快一些。但已經夠完美了。,20MAY18:19:40:34,20MAY18:19:40:34,19,0,4
1113,33822,41,1,0,明明時間買到8點，清潔人員卻7點就跑進來打掃。..因為我需要時間收拾場地的東西所以買到8點，其他人7點離開有問題嗎？難道我就不是人嗎？..還在那裡催說要拍照回報了。..幹我不是買到8點嗎？？？？？？？？..難道你要退我1小時的錢？..莫名其妙，不給場佈時間結果我自己付錢買時間也要被趕，我付的錢不是錢嗎？,20MAY18:20:07:31,20MAY18:20:07:31,2,0,8
1114,36360,88,10,1,門鎖壞了,20MAY18:21:03:31,20MAY18:21:03:31,3,0,5
1115,34209,123,10,1,冷氣不易控制，非常適合數位學習的環境,20MAY18:21:57:38,20MAY18:21:57:38,11,1,7
1116,36488,5,7,1,冷氣不夠冷,21MAY18:00:39:32,21MAY18:00:39:32,2,0,11
1117,36488,5,7,1,冷氣不夠冷,21MAY18:00:39:34,21MAY18:00:39:34,2,0,11
1118,36436,117,10,1,女廁的洗手液已經用完好幾天了,21MAY18:00:57:32,21MAY18:00:57:32,19,1,2
1119,36229,69,10,1,需要投影機,21MAY18:08:42:30,21MAY18:08:42:30,19,0,3
1120,35311,77,10,1,教室空間很棒! 會再去借用~,21MAY18:09:02:53,21MAY18:09:02:53,4,1,6
1121,34729,5,9,1,隔音稍差，隔壁一直乒乒乓乓的，除此之外都不錯,21MAY18:11:40:20,21MAY18:11:40:20,14,0,10
1122,33458,9,10,0,空間很乾淨，沙發也很舒服，冷氣也很涼~很棒!,21MAY18:14:28:05,21MAY18:14:28:05,14,0,3
1123,35689,7,7,1,當天樓上有工程正在施工，從早上一直有極大的施工聲音與震動，建議可以事先了解後於官網備註..否則對於是要去開會做報告的會員，真的會完全無法順利進行,21MAY18:14:39:47,21MAY18:14:39:47,7,0,5
1124,31796,6,10,0,冷氣好像有一台不冷，導致室內前半部與後半部有明顯的溫度差，除此之外都非常好～！,21MAY18:16:02:01,21MAY18:16:02:01,7,1,14
1125,34261,11,10,1,教室內非常令人驚艷 乾淨舒適,21MAY18:18:43:09,21MAY18:18:43:09,7,1,5
1126,33477,11,10,1,非常喜歡你們的環境,21MAY18:18:43:56,21MAY18:18:43:56,7,1,4
1127,29942,3,10,1,溫馨舒適的空間 期待每次的造訪,21MAY18:18:44:48,21MAY18:18:44:48,7,1,4
1128,35985,82,10,1,網路Wi-Fi無法使用 感覺有些受騙,21MAY18:18:53:27,21MAY18:18:53:27,1,0,10
1129,36473,23,1,1,隔音太差，別間暄嘩聲干擾嚴重，且房間內講話有明顯回音,21MAY18:20:42:47,21MAY18:20:42:47,6,1,2
1130,35242,79,10,1,非常棒，希望未來有更多專為攝影、錄影的場地,22MAY18:10:04:48,22MAY18:10:04:48,3,0,5
1131,34002,31,9,0,"出入口小,  意外發生時會有逃生問題, 建議改善",22MAY18:10:05:57,22MAY18:10:05:57,7,1,16
1132,35933,76,2,1,1.廁所異味重..2. 如果公共空間能放置簡單座椅供等待進入的客人，感覺會更好～,22MAY18:19:43:00,22MAY18:19:43:00,19,0,2
1133,33607,64,8,1,牆壁漆面開始剝落 很容易就看到,22MAY18:20:13:31,22MAY18:20:13:31,6,1,18
1134,35170,77,10,1,感謝有貴單位！..雖然走動有點擠，但椅子非常舒服！感謝貴公司司提供好處所。,22MAY18:21:47:59,22MAY18:21:47:59,4,0,7
1135,35431,4,7,1,不錯,22MAY18:21:51:12,22MAY18:21:51:12,4,1,4
1136,33099,25,7,1,"京站樓下大門按信件的連結也無法開啟, 已經一段時間了!!!!",23MAY18:12:01:30,23MAY18:12:01:30,5,1,10
1137,36616,104,10,1,預定後想再延長開始時間，但沒有辦法..例如原本預定19:30-21:00..但希望能提早準備，所以想增加半小時，19:00開始，可是無法增加..不曉得這要怎麼用～,23MAY18:18:57:28,23MAY18:18:57:28,11,1,6
1138,36555,102,7,0,有飲水機、垃圾桶的需求,23MAY18:21:14:55,23MAY18:21:14:55,6,0,2
1139,36132,62,9,1,投影機的解析建議在未來更換時，更換為更清晰的機型，再播放投影時誤差甚多！,24MAY18:13:33:12,24MAY18:13:33:12,1,0,4
1140,36678,78,9,1,採光好!!!投影狀況OK!!..希望有補充水,24MAY18:16:25:48,24MAY18:16:25:48,7,0,6
1141,36963,25,8,0,場地非常好，不過 Email 裡一樓大門鎖的控制按鈕是聚會到一半才發現的,25MAY18:10:38:24,25MAY18:10:38:24,7,0,14
1142,36721,119,10,1,勘場,25MAY18:19:21:45,25MAY18:19:21:45,19,0,3
1143,36723,101,7,1,隔音有點?比較會有外面的聲音。,25MAY18:19:24:00,25MAY18:19:24:00,19,0,2
1144,37087,9,1,1,那麼大一片窗戶結果沒窗簾，那你們備投影白牆給客戶有什麼用處? 還好只是先去場勘。,25MAY18:21:16:20,25MAY18:21:16:20,7,0,1
1145,36474,72,3,1,,25MAY18:22:56:02,25MAY18:22:56:02,2,0,5
1146,35836,51,9,1,飲水機,27MAY18:11:40:57,27MAY18:11:40:57,7,1,3
1147,37458,88,7,1,地毯有點髒有咖啡漬希望能改善,27MAY18:18:35:02,27MAY18:18:35:02,3,0,4
1148,36818,111,6,1,既然有投影，大家帶筆電，但是插座卻是兩孔，筆電充電頭都是3插，沒有提供轉接頭實在很不方便,27MAY18:19:50:18,27MAY18:19:50:18,14,0,10
1149,35503,102,7,1,周廊聲音很容易聽到！,27MAY18:20:09:19,27MAY18:20:09:19,6,1,2
1150,36102,69,10,1,都很好，若能有投影機就完美了。,27MAY18:20:11:11,27MAY18:20:11:11,19,0,10
1151,34704,110,4,0,1號空間門鎖似乎有問題，即使輸入了密碼仍然時常有從外打不開的狀況,27MAY18:22:06:11,27MAY18:22:06:11,4,0,5
1152,36775,79,8,1,投影機的連接線如果可以有轉接頭更可以適用更多的電腦！,28MAY18:18:54:43,28MAY18:18:54:43,19,1,14
1153,37475,23,10,0,一切都很滿意！,28MAY18:23:33:41,28MAY18:23:33:41,14,0,2
1154,37475,23,10,0,一切都很滿意！,28MAY18:23:33:42,28MAY18:23:33:42,14,0,2
1155,35308,116,8,1,空間的設計和地點都很不錯，唯獨當時拿到進入空間的密碼鎖後，卻因為門鎖系統上的設定有誤，而無法準時進入空間，進而損失使用人的權益。最後解決的辦法則是打給客服，使用實體的鑰匙進入，希望這部份可以改善。,29MAY18:08:41:16,29MAY18:08:41:16,6,1,2
1156,35629,16,10,1,空間很棒很乾淨!採光很好  投影設備也很棒,29MAY18:16:10:11,29MAY18:16:10:11,2,1,10
1157,37768,119,8,1,希望能加裝窗簾,29MAY18:20:30:42,29MAY18:20:30:42,19,0,2
1158,36455,8,8,0,設置飲水機。,30MAY18:00:51:01,30MAY18:00:51:01,7,0,13
1159,37514,24,7,1,隔音的部分建議可以再加強，因為在使用的過程當中，隔壁的聲音非常的大，加上走道的聲音非常的清晰。..如果可以加強這個部分，我將非常推薦這個地方,30MAY18:08:40:11,30MAY18:08:40:11,6,1,2
1160,37514,24,7,1,隔音的部分建議可以再加強，因為在使用的過程當中，隔壁的聲音非常的大，加上走道的聲音非常的清晰。..如果可以加強這個部分，我將非常推薦這個地方,30MAY18:08:40:12,30MAY18:08:40:12,6,1,2
1161,38181,3,6,0,冷氣遙控已修復 謝謝 。但沙發  儲藏室門 及牆面有些髒污 ，再請協助 ，謝謝 。,30MAY18:15:42:58,30MAY18:15:42:58,11,1,3
1162,37659,80,6,1,空間太過空曠造成回音過大、 建議在牆上 粘貼軟式材和吸音材！,30MAY18:19:15:14,30MAY18:19:15:14,1,1,7
1163,36824,112,10,1,空間維持得很好，裝潢適宜，不過不知道是否有可能增設置物架或者放包包的籃子？可以折疊收納的那種，或許比較適合這個空間。....感謝提供這樣的場地~,31MAY18:08:40:50,31MAY18:08:40:50,6,1,2
1164,35591,82,7,1,投影機解析太差。,31MAY18:19:55:49,31MAY18:19:55:49,2,0,12
1165,38229,75,10,1,可以把系統設置成無法預定已過的時間喔，這樣也比較不會誤導,31MAY18:22:49:25,31MAY18:22:49:25,3,0,6
1166,36924,12,10,1,"Thank you,..Troy Abbey..Taipei Business Book Club..www.taipeibbc.com",01JUN18:19:16:57,01JUN18:19:16:57,7,0,7
1167,33121,5,10,1,非常棒,03JUN18:19:12:28,03JUN18:19:12:28,2,0,10
1168,38400,62,8,0,預定線上平台非常好用..HDMI線過短 樓梯間清潔有待加強,03JUN18:21:26:49,03JUN18:21:26:49,11,0,7
1169,38672,16,8,0,隔音效果不甚理想，隔壁因人數頗多有點吵。,03JUN18:23:56:38,03JUN18:23:56:38,11,0,15
1170,38507,72,7,0,希望環境能在乾淨一點..進去時桌子上還有灰塵，地板也有一點小髒..但整體上還可以接受,04JUN18:01:10:12,04JUN18:01:10:12,2,0,5
1171,38693,23,7,1,隔音效果可能可以再加強..門外如果有人進出聊天的話聲音會干擾到房間內的人,04JUN18:01:12:17,04JUN18:01:12:17,6,0,2
1172,37251,65,3,1,1.冷氣不冷..2.廁所很臭(垃圾桶很臭）,04JUN18:02:20:18,04JUN18:02:20:18,1,0,6
1173,37179,116,7,1,這是我第二次使用小樹屋的空間，我認為在空間的安排上都相當方便，不過上次我有遇到有密碼鎖卻打不開的情況，而這次卻在已進入到空間並開始使用後，卻有打掃的阿伯堅持要開門進來。....但當下其實是已超過我所開始使用的18:00，就算我能提早五分鐘拿到密碼鎖，但我相信那也是貴單位給我們的方便，我的認知裡是：我拿到了密碼鎖，那就代表我可以進入這個空間並開始使用，因此理當是我所擁有的權益，但當下阿伯卻用：「你們已經進來了喔」、以及「我拍個照就走」的理由強行在門口照相，而我也有在第一時間清楚的詢問拍照的目的？以及表示這是我所預定的時間。....因此我想告知貴單位，倘若打掃人員自己延遲了清潔的時段，即便有多少正當的理由，但也不應該在我花錢並訂購的時間內還要硬闖，我認為這影響到我的使用權益，更讓我和我工作的夥伴感到被冒犯，甚至感到不夠安全，希望日後不要再發生類似的事情，謝謝。,04JUN18:08:43:03,04JUN18:08:43:03,6,1,2
1174,35419,6,10,1,現場設備非常齊全，有附使用說明讓人更快上手..只是有部分的插座看起來很像已經燒焦了，讓人不敢使用@@,04JUN18:08:48:42,04JUN18:08:48:42,14,0,3
1175,37847,123,7,1,"場地大部分很棒, 少數幾點建議可以調整,..1. 空調的控制怪怪的, 不是超級冷就是沒風..2. 燈光只有後場沙發和主要的兩個控制, 投影要嘛全暗要嘛全亮, 有點不方便..3. 投影的線包得有一點亂亂醜醜的, 位置拉下來會卡到進出~~~....其他部分非常良好~謝謝",04JUN18:09:43:35,04JUN18:09:43:35,7,0,7
1176,38410,66,4,0,冷氣完全不會涼,04JUN18:09:56:17,04JUN18:09:56:17,1,0,7
1177,38739,76,6,1,隔音這點真的不太好...在大樓一樓的標示也不一樣,04JUN18:10:51:57,04JUN18:10:51:57,2,1,4
1178,38594,113,8,1,在預訂空間的時候，若是在時間後方能標示出星期幾的資訊，會對時間選擇上更確定及方便。謝謝。,04JUN18:12:07:36,04JUN18:12:07:36,11,0,6
1179,37801,71,8,0,無,04JUN18:18:37:55,04JUN18:18:37:55,7,0,10
1180,38499,67,10,1,隔壁間在整修 一開始有點被干擾,04JUN18:18:59:01,04JUN18:18:59:01,14,0,9
1181,38530,102,1,1,完全無隔音可言，走廊講話聲/隔壁室的對談都聽得一清二楚，打掃也很吵，關門很大力，當下反應客服有表示會致電處理，但同時也表示無法有錄音間效果，這話實在有點過頭，待在私人空間卻和坐在外面是一樣的狀況，那我就租外頭1H$60的不就好了！....客服表示會再測試狀況，真的希望有所改進，當天有巧遇後續租空間的人，也同樣表示隔音很差。....之前去過南京三民的點，隔音就很不錯，只是希望有一樣的效果，因為地緣才選了極地，沒想到會差那麼多。,04JUN18:19:22:20,04JUN18:19:22:20,19,0,1
1182,38258,31,4,1,希望可以開放5分鐘看內部環境與投影機轉接頭，因為這樣我們在租借環境與自備器材上，會更準確，謝謝～,04JUN18:23:05:23,04JUN18:23:05:23,12,1,16
1183,38495,78,6,1,當天因授課，使用D教室（0830～1330），隔壁教室，是由幾個老師帶一群幼稚園小朋友，放音樂、唱歌，超吵。不得不去敲門，請對方降低音量......是否可以限定來小樹屋的年紀啊....或是增強隔音設備..不想給負面評論，但真的有失望（純粹因為隔壁太吵）,05JUN18:10:14:19,05JUN18:10:14:19,7,1,4
1184,38127,20,2,1,網絡不正常..空間簡陋,05JUN18:18:40:35,05JUN18:18:40:35,11,1,3
1185,37020,15,5,0,,06JUN18:09:43:04,06JUN18:09:43:04,1,0,20
1186,38052,11,7,1,該會議室的冷氣一直有聲音，太吵，請修理，整體的感覺很不錯。,06JUN18:22:43:51,06JUN18:22:43:51,1,1,4
1187,33965,64,7,1,冷氣遙控器沒反應,07JUN18:16:36:18,07JUN18:16:36:18,11,1,13
1188,39411,24,10,1,廁所馬桶蓋底下留有之前使用者的黃色汙垢-需再加強,07JUN18:21:07:48,07JUN18:21:07:48,1,0,5
1189,36784,6,7,0,冷氣遙控器有點秀斗，一開始用的時候顯示器壞掉，只能憑感覺搖控。後來開半小時之後遙控器的顯示才恢復正常,08JUN18:09:31:39,08JUN18:09:31:39,1,0,10
1190,39207,101,5,1,建議要有衛生紙。,08JUN18:10:01:43,08JUN18:10:01:43,19,0,2
1191,38184,80,8,1,空間大很棒，舒適....如果隔音更好，更棒,08JUN18:13:01:45,08JUN18:13:01:45,14,0,4
1192,38093,22,10,1,場地很不錯，非常喜歡，下次還會使用。,08JUN18:18:49:37,08JUN18:18:49:37,5,1,15
1193,39214,86,6,1,應該要提供衛生紙跟飲水機的！,08JUN18:22:40:33,08JUN18:22:40:33,1,1,7
1194,38667,51,3,1,,09JUN18:23:35:18,09JUN18:23:35:18,19,1,2
1195,33131,6,4,1,雖然場地很大，但是隔音很差，樓下車流的聲音很影響上課。,10JUN18:00:12:37,10JUN18:00:12:37,11,1,12
1196,39635,74,10,1,投影機解析度太低,10JUN18:09:38:21,10JUN18:09:38:21,19,0,1
1197,35238,11,7,0,空間舒適,10JUN18:19:42:09,10JUN18:19:42:09,4,1,4
1198,38800,25,1,1,樓下的住戶不由分說就直接上樓敲門向我們反應一直以來的噪音問題，但實際上當天因為在發表演講，基本上沒有人在交談，顯示京站小樹屋有嚴重的隔音問題以及居民的不滿。,10JUN18:20:54:40,10JUN18:20:54:40,7,0,18
1199,33947,6,9,1,"加時的機制,可以再彈性點",11JUN18:10:25:26,11JUN18:10:25:26,19,0,16
1200,38628,101,6,1,,11JUN18:12:03:17,11JUN18:12:03:17,1,0,2
1201,38950,118,10,1,很舒服，超棒的空間,11JUN18:13:15:44,11JUN18:13:15:44,11,1,2
1202,37644,112,10,0,環境比想像中更好，也非常的舒適，很開心有這樣的地點可以租借，期待下次再租借。,11JUN18:14:29:55,11JUN18:14:29:55,2,0,2
1203,35020,10,8,1,不同的小樹屋都很棒，好優質的設與環境！ 但昨天在303，窗戶前 小舞台上方的那兩個燈，都沒亮耶…… 有一兩張桌子也有點搖晃，提供給您進行了解，謝謝！,11JUN18:18:48:43,11JUN18:18:48:43,2,1,9
1204,39268,74,10,1,"投影機解析度太差,根本看不清楚",11JUN18:20:02:36,11JUN18:20:02:36,7,0,12
1205,37033,122,10,1,還是希望諸如投影機接頭位置，插座位置等資訊可以被充分介紹！..空間的整潔度不錯，內裝及舒適度令人十分滿意！離捷運站也近，續攤方便買咖啡也方便！,11JUN18:22:53:16,11JUN18:22:53:16,2,0,15
1206,39589,75,8,1,很好,11JUN18:23:26:16,11JUN18:23:26:16,19,1,6
1207,39676,78,10,1,很好,12JUN18:12:30:59,12JUN18:12:30:59,1,0,2
1208,39117,82,10,1,環境很好！..白板上方的整排電燈應該是有故障，無法開啟，請派人確認維修！,12JUN18:12:32:06,12JUN18:12:32:06,1,0,5
1209,36651,69,7,1,隔音很差XDD..在走廊上可以聽到各個房間的聲音，不過地點算方便，冷氣跟wifi也很OK，有小白板&坐墊很加分，如果能附贈透明垃圾袋&衛生紙會更好，另外我覺得桌子有點偏小，這間可能8人左右租比較適合，10人可能無法一起圍在桌邊，要有兩個人去當邊緣人XD,12JUN18:18:52:13,12JUN18:18:52:13,2,1,7
1210,39243,110,10,1,很舒服的環境,13JUN18:11:45:22,13JUN18:11:45:22,19,1,2
1211,33966,64,9,1,建議將放門口的冷氣遙控器送修，因為沒反應,13JUN18:20:44:12,13JUN18:20:44:12,10,0,11
1212,39253,11,10,1,冷氣好多了，不錯唷!,13JUN18:21:01:27,13JUN18:21:01:27,1,1,5
1213,38153,16,3,1,這次租用的經驗有點差，我們的舉辦的是耳機的試聽會，但是隔壁間同時租用會議室的鄰居在開party，非常的吵，別說是試聽耳機了，甚至我們連正常音量談話都有困難，有過去隔壁反應，但沒有效果。現場也沒有你們的人員可以幫忙處理。,14JUN18:23:08:39,14JUN18:23:08:39,12,0,15
1214,34307,69,8,1,Good,15JUN18:10:51:24,15JUN18:10:51:24,2,0,5
1215,40577,115,9,1,桌子有造型拍照可以但不實用有點小，坐墊雖有四個，但此空間坐兩位到三位會比較適當。....走道以及廁所有刺鼻的消毒水或香精味道，建議更換消毒方式以及多佈置綠色植物改善空氣。....此次活動遺留一件背心忘記帶走，謝謝小樹屋協助即時尋獲。感恩再三！,15JUN18:19:19:46,15JUN18:19:19:46,6,0,2
1216,38906,17,8,1,隔音欠佳,16JUN18:15:18:43,16JUN18:15:18:43,7,1,9
1217,40511,112,10,1,從訂購到使用服務非常順暢，網站流程設計得不錯!,16JUN18:20:42:03,16JUN18:20:42:03,19,0,1
1218,40682,116,2,0,剛好隔壁間不知在進行什麼活動，一度非常吵，一開始先有很大聲的敲門聲吧，後來時幾個女生的尖叫聲，之後就變成大聲聊天的聲音。因為是視訊會議，連對方都聽到尖叫聲已經敲打聲，有影響到會議.....之後應該不會再選東門這地點了,16JUN18:22:08:21,16JUN18:22:08:21,1,0,1
1219,39456,70,4,0,"同時租的時段, 中午左右的時候,走廊瀰漫煙味。",17JUN18:11:58:15,17JUN18:11:58:15,1,0,3
1220,40698,88,10,0,進去的時候地毯有點髒，其他都很棒！,17JUN18:12:11:06,17JUN18:12:11:06,3,0,5
1221,40722,86,10,1,空間佈置的非常漂亮！,17JUN18:12:11:59,17JUN18:12:11:59,3,0,5
1222,39252,69,8,1,如能有獨立廁所更好更方便。,17JUN18:20:27:54,17JUN18:20:27:54,2,1,8
1223,40021,105,8,1,使用守則清楚，客服回覆很用心。,17JUN18:21:13:36,17JUN18:21:13:36,14,0,5
